id,question,text
1569492822,Ký hiệu hoá học của Đồng là gì,Đồng là nguyên tố hóa học trong bảng tuần hoàn nguyên tố có ký hiệu Cu và số nguyên tử bằng 29. Đồng là kim loại dẻo có độ dẫn điện và dẫn nhiệt cao. Đồng nguyên chất mềm và dễ uốn; bề mặt đồng tươi có màu cam đỏ.
1569492799,Nhà Mạc tồn tại được bao nhiêu năm,"Trong 65 năm tồn tại ở Thăng Long , nhà Mạc mở 21 kỳ thi Hội , lấy đỗ 485 Tiến sĩ và 13/46 trạng nguyên trong 800 năm thi cử Nho học thời phong kiến Việt Nam ."
1569492551,Nguyên Thuỷ Thiên Tôn còn có tên gọi khác là gì,"Nguyên Thuỷ Thiên Tôn hay Nguyên Thỉ Thiên Tôn là Thượng đế trong Đạo giáo Trung Quốc , đứng thứ nhất trong Tam Thanh với ngôi vị Ngọc Thanh . Hai vị kia là Thượng Thanh Linh Bảo Thiên Tôn ( đứng thứ 2 , lập ra Triệt Giáo ) và Thái Thanh Đạo Đức Thiên Tôn ( tức Thái Thượng Lão Quân ) ( đứng thứ 3 )"
1569492341,Friedrich II sinh ngày mấy,"Ngày 24 tháng 1 năm 1712 , Friedrich chào đời tại Berlin . Ông là con của vua Phổ Friedrich Wilhelm I ( 1668 – 1740 ) và Hoàng hậu Sophia Dorothea xứ Hanover ( 1687 – 1757 ) - con gái vua Anh-Tuyển hầu tước xứ Hanover George I. Friedrich có tổng cộng là 14 anh chị em , nhưng trong số đó chỉ 10 người sống đến tuổi trưởng thành ."
1569491542,Thượng đế trong đạo giáo Trung Quốc là ai,"Nguyên Thuỷ Thiên Tôn hay Nguyên Thỉ Thiên Tôn là Thượng đế trong Đạo giáo Trung Quốc , đứng thứ nhất trong Tam Thanh với ngôi vị Ngọc Thanh . Hai vị kia là Thượng Thanh Linh Bảo Thiên Tôn ( đứng thứ 2 , lập ra Triệt Giáo ) và Thái Thanh Đạo Đức Thiên Tôn ( tức Thái Thượng Lão Quân ) ( đứng thứ 3 )"
1569491434,Địa chỉ chính thức của tháp Eiffel là gì,"Địa chỉ chính thức của tháp Eiffel ở số 5 đại lộ Anatole France , Quận 7 , Paris . Nằm bên sông Seine , tháp Eiffel thuộc đường thẳng bắt đầu từ Palais de Chaillot , qua vườn Trocadéro và sông , tới Eiffel rồi chạy dọc Champ-de-Mars , đến École Militaire và gần như thẳng tiếp tới tháp Montparnasse ."
1569491425,Nguyễn Xuân Anh sinh ngày tháng năm nào,"Nguyễn Xuân Anh sinh ngày 1 tháng 1 năm 1976 , nguyên quán xã Hoà Tiến , huyện Hoà Vang , thành phố Đà Nẵng . Ông là con trai cả của ông Nguyễn Văn Chi , chính trị gia từng là Uỷ viên Bộ Chính trị Đảng Cộng sản Việt Nam khoá X ( 2006-2011 ) , Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam , Chủ nhiệm Uỷ ban Kiểm tra Trung ương Đảng Cộng sản Việt Nam ( 2003-2011 ) ."
1569491413,Hình chữ nhật là gì,"Hình chữ nhật trong hình học Euclid là một hình tứ giác có ba góc vuông . Từ định nghĩa này , ta thấy hình chữ nhật là một tứ giác lồi có bốn góc vuông ."
1569491094,Đường bờ biển Brasil dài bao nhiêu km,"Brasil có quốc gia có diện tích lớn thứ năm trên thế giới , chỉ đứng sau Nga , Canada , Mỹ và Trung Quốc . Lãnh thổ nước này trải dài trên 4 múi giờ khác nhau . Brasil còn có một đường bờ biển dài 7367  km tiếp giáp với Đại Tây Dương ."
1569491072,Diện tích đất New York là bao nhiêu,"người với một diện tích đất là 789,4 km2 ( 304,8 mi2 ) . Dân số Vùng đô thị New York được ước tính là 20,320,876 trên diện tích 17.405  km2 ( 6.720 dặm vuông Anh ) ."
1569491049,Truyện Fairy Tail do ai sáng tác,"Các chương truyện của manga "" Fairy Tail "" do Hiro Mashima sáng tác và minh hoạ . Chương đầu tiên được đăng trên "" Weekly Shōnen Magazine "" của Kodansha vào ngày 2 tháng 8 năm 2006 , và được phát hành hàng tuần ."
1569491017,Dòng máu anh hùng phát hành ở Việt Nam năm nào,"Phim công chiếu tại Đại hội Điện ảnh Việt Nam quốc tế lần thứ III vào ngày 12 tháng 4 năm 2007 và phát hành ở Việt Nam ngày 27 tháng 4 năm 2007. Phim lập kỷ lục phòng vé trong nước, với doanh thu ước tính 10 tỷ đồng, dù không thể thu hồi lại vốn sản xuất."
1569490968,Ai là người đứng thứ nhất trong Tam Thanh,"Nguyên Thuỷ Thiên Tôn hay Nguyên Thỉ Thiên Tôn là Thượng đế trong Đạo giáo Trung Quốc , đứng thứ nhất trong Tam Thanh với ngôi vị Ngọc Thanh . Hai vị kia là Thượng Thanh Linh Bảo Thiên Tôn ( đứng thứ 2 , lập ra Triệt Giáo ) và Thái Thanh Đạo Đức Thiên Tôn ( tức Thái Thượng Lão Quân ) ( đứng thứ 3 )"
1569490955,Dân số của Brasil là bao nhiêu,"Brasil, tên gọi chính thức là Cộng hòa Liên bang Brasil, là quốc gia lớn nhất Nam Mỹ. Brasil là quốc gia lớn thứ năm trên thế giới về diện tích lẫn dân số với hơn 190 triệu người. Brasil là quốc gia nói tiếng Bồ Đào Nha duy nhất ở châu Mỹ và lớn nhất trên thế giới. Bra-xin/Dân số 209,3 triệu (2017)"
1569490851,Ngô Diệc Phàm từng là thành viên của nhóm nhạc nào,"Ngô Diệc Phàm  ( sinh ngày 6 tháng 11 năm 1990 ) với nghệ danh Kris là nam ca sĩ , diễn viên người Canada gốc Trung Quốc , cựu thành viên nhóm nhạc EXO ."
1569490773,Trịnh Công Sơn có bao nhiêu bài hát được biết đến rộng rãi,"Cho đến nay ( 2017 ) theo như Nguyễn Đăng Chương , Giám đốc Sở Biểu diễn nghệ thuật của Bộ Văn hoá , Thể thao và Du lịch , có 70 bài hát của Trịnh Công Sơn được phép trình diễn trước công chúng . Bài hát mới nhất vừa được phép , là  "" Nối vòng tay lớn ""   , vào ngày 12 tháng 4 năm 2017 ."
1569490607,Tỉnh duy nhất không có thành phố nào trực thuộc ở nước ta là gì,"Thành phố trực thuộc tỉnh là một loại hình đơn vị hành chính nhà nước hiện nay tại Việt Nam , tương đương cấp huyện , quận và thị xã ( gọi chung là cấp huyện ) . Thành phố trực thuộc tỉnh là một đô thị và là trung tâm hành chính , kinh tế của một tỉnh ( ngoại trừ tỉnh Đắk Nông là tỉnh duy nhất cả nước hiện nay không có thành phố nào trực thuộc ) ."
1569490172,Châu lục nào có địa lý phức tạp và đa dạng nhất,"Địa lý châu Á có thể coi là phức tạp và đa dạng nhất trong số 5 châu lục trên mặt đất . Châu Á được phân biệt với các châu khác không chỉ bởi các biển và đại dương , mà còn bởi nhiều đặc điểm tự nhiên độc đáo khác : một châu lục có kích thước vĩ đại nhất , trên 44,4 triệu km2 , có lịch sử phát triển và cấu tạo địa chất phức tạp nhất , có địa hình bề mặt bị chia cắt mạnh nhất và có sự phân hoá cảnh quan , khí hậu vô cùng phong phú , đa dạng : từ băng giá vĩnh cửu , rừng lá kim cho tới hoang mạc nóng bỏng , rừng rậm nhiệt đới xanh um ."
1569490162,Danh từ là gì,"Danh từ là những từ chỉ người , sinh vật , sự vật , sự việc , khái niệm , hiện tượng ..."
1569489079,Nhà hát Broadway nằm ở đâu,"Nhà hát Broadway ( tiếng Anh : "" Broadway Theatre "" ) là một nhà hát thuộc sân khấu Broadway , toạ lạc tại số 1681 đại lộ Broadway , khu Manhattan , New York , Hoa Kỳ ."
1569489070,Nguồn gốc cái tên khủng long,Tên ban đầu của nó là 1925 HB . Nguồn gốc cái tên của nó hiện chưa được rõ ràng .
1569487536,Quốc gia nào có số dân lớn thứ 5 thế giới,"Quốc gia này có diện tích lớn nhất trên thế giới và là nhà sản xuất dầu lửa lớn nhất , vào năm 2016 kinh tế Nga đứng hàng thứ 13 trên thế giới và đứng thứ 5 châu Âu theo GDP danh nghĩa hoặc đứng thứ 6 trên thế giới và đứng thứ 2 châu Âu theo GDP theo sức mua tương đương ( ~ 3.300 tỷ USD năm 2016 )"
1569487247,Tiền thân của Đảng Việt Tân là gì,"Tiền thân của Đảng Việt Tân là Mặt Trận Quốc gia thống nhất giải phóng Việt Nam do Hoàng Cơ Minh , chuẩn tướng hải quân Quân lực Việt Nam Cộng Hoà thành lập vào năm 1980 ( hay còn gọi là Mặt Trận Hoàng Cơ Minh ) . Năm 2004 , Mặt trận tuyên bố giải tán , tái tổ chức thành Việt Tân và tuyên bố sẽ thực hiện "" "" những hoạt động đấu tranh thích hợp với tình thế mới "" "" ."
1569487221,Ireland gia nhập EEC năm nào,"Ireland chính thức được tuyên bố là một nước cộng hoà vào năm 1949 . Ireland trở thành một thành viên của Liên Hiệp Quốc vào tháng 12 năm 1955 , gia nhập Cộng đồng Kinh tế châu Âu ( EEC ) vào năm 1973 . Cộng hoà Ireland không có quan hệ chính thức với Bắc Ireland trong hầu hết thời gian của thế kỷ XX , song vào thập niên 1980 và 1990 hai chính phủ Anh Quốc và Ireland làm việc với các phái Bắc Ireland nhằm tìm giải pháp cho xung đột vũ trang tại Bắc Ireland ."
1569487143,Indonesia có dân số đứng thứ mấy trên thế giới,"Indonesia ( tên chính thức : Cộng hoà Indonesia , tiếng Indonesia : "" Republik Indonesia "" ) trước đó trong tài liệu tiếng Việt quốc gia này từng được gọi là "" nước Nam Dương "" , là một quốc gia nằm giữa Đông Nam Á và Châu Đại Dương . Indonesia được mệnh danh là "" "" Xứ sở vạn đảo "" "" , lãnh thổ của nó bao gồm "" 13.487 "" hòn đảo và với dân số khoảng 255 triệu người ( năm 2015 ) , đứng thứ tư thế giới về dân số ."
1569487115,Những kim tự tháp nổi tiếng nhất Saqqara là gì,"Saqqara bao gồm nhiều kim tự tháp , nổi tiếng nhất trong số đó là kim tự tháp bậc thang của pharaon Djoser . Nằm cách khoảng 30 km về phía nam thủ đô Cairo , Saqqara chiếm một diện tích khoảng hơn 16 ha ."
1569487083,Isaac Newton Jr là ai,"Isaac Newton Jr . là một nhà vật lý , nhà thiên văn học , nhà triết học , nhà toán học , nhà thần học và nhà giả kim thuật người Anh , được nhiều người cho rằng là nhà khoa học vĩ đại và có tầm ảnh hưởng lớn nhất ."
1569487038,Đàm Vĩnh Hưng là ai,"Đàm Vĩnh Hưng tên thật là Huỳnh Minh Hưng ( sinh ngày 2 tháng 10 năm 1971 ) , còn có biệt danh Mr. Đàm , là một ca sĩ Việt Nam . Đàm Vĩnh Hưng là một nghệ sĩ đã giành được 2 giải Cống hiến và hàng loạt các giải thưởng lớn nhỏ khác ở trong nước ."
1569487020,Dân số châu Á là bao nhiêu,"Châu Á hay Á Châu là châu lục lớn nhất và đông dân nhất thế giới nằm ở Bắc bán cầu và Đông bán cầu. Châu Á chiếm 8.6% tổng diện tích bề mặt Trái Đất và có 4 tỉ người, chiếm 60% dân số hiện nay của thế giới. Sự phân chia ranh giới giữa châu Á và châu Phi là eo đất Suez. Châu Á/Dân số 4,463 tỷ"
1569486979,Tên khai sinh của Đặng Tiểu Bình là gì,"Đặng Tiểu Bình ( giản thể : 邓小平 ; phồn thể : 鄧小平 ; bính âm : "" Dèng Xiǎopíng "" ; 22 tháng 8 năm 1904 - 19 tháng 2 năm 1997 ) có tên khai sinh là Đặng Tiên Thánh , khi đi học mới đổi là Đặng Hi Hiền , là một lãnh tụ của Đảng Cộng sản Trung Quốc ."
1569486920,Trần Đức Lương sinh ra ở đâu,"Trần Đức Lương ( sinh ngày 5 tháng 5 năm 1937 tại xã Phổ Khánh , huyện Đức Phổ , tỉnh Quảng Ngãi ) là một chính khách Việt Nam . Ông là Chủ tịch nước thứ năm của Việt Nam ( nhiệm kỳ từ 24 tháng 9 năm 1997 cho đến 26 tháng 6 năm 2006 ) , là Uỷ viên Bộ Chính trị ( khoá VIII , IX ) và Uỷ viên Thường vụ Bộ Chính trị ( khoá VIII ) Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam ."
1569486907,tên gọi Đặng Tiểu Bình được sử dụng từ năm nào,"Tên gọi Đặng Tiểu Bình được ông dùng từ năm 1927 , sau khi Tưởng Giới Thạch đàn áp phong trào cách mạng Cộng sản tại Thượng Hải ."
1569486350,Diện tích của Sóc Trăng đứng thứ mấy trong khu vực đồng bằng sông Cửu Long,"Sóc Trăng là một tỉnh ven biển thuộc đồng bằng sông Cửu Long thuộc Việt Nam , nằm ở cửa Nam sông Hậu , cách thành phố Hồ Chí Minh khoảng 231  km , cách Cần Thơ 62  km . Tỉnh Sóc Trăng nằm ở hạ nguồn của sông Hậu , là nơi sông Hậu đổ vào biển Đông tại hai cửa Định An và Trần Đề , với dân số và diện tích đều đứng thứ 6 trong khu vực Đồng bằng sông Cửu Long ."
1569486320,Đô thị Việt Nam có mấy loại,"Các đô thị Việt Nam được chia thành sáu loại gồm : loại đô thị đặc biệt và các đô thị từ loại I đến loại V. Các đô thị đặc biệt , loại I và loại II phải do Thủ tướng ra quyết định công nhận ; các kiểu đô thị loại III và IV do Bộ Xây dựng ra quyết định công nhận ; và loại V do Uỷ ban Nhân dân cấp tỉnh ( hay thành phố trực thuộc trung ương ) công nhận ."
1569486304,Thuỷ điện Hoà Bình do ai giúp đỡ xây dựng,"Bài thơ "" Tiếng đàn Balalaika trên sông Đà "" do nhà thơ Quang Huy sáng tác nói về sự giúp đỡ của Liên Xô với Việt Nam trong công cuộc xây dựng nhà máy thuỷ điện Hoà Bình ."
1569486138,Tên chính thức của Brasil là gì,"Brasil ( phiên âm : "" B ' ra-xin "" hay "" B ' ra-din "" ) , tên gọi chính thức là Cộng hoà Liên bang Brasil , là quốc gia lớn nhất Nam Mỹ . Brasil là quốc gia lớn thứ năm trên thế giới về diện tích lẫn dân số với hơn 190 triệu người . Brasil là quốc gia nói tiếng Bồ Đào Nha duy nhất ở châu Mỹ và lớn nhất trên thế giới ."
1569486130,Tháp Eiffel nằm ở đâu,"Địa chỉ chính thức của tháp Eiffel ở số 5 đại lộ Anatole France , Quận 7 , Paris . Nằm bên sông Seine , tháp Eiffel thuộc đường thẳng bắt đầu từ Palais de Chaillot , qua vườn Trocadéro và sông , tới Eiffel rồi chạy dọc Champ-de-Mars , đến École Militaire và gần như thẳng tiếp tới tháp Montparnasse ."
